id,title,venue,year,authors,doi,Label,resolved_doi,openalex_id,primary_topic,primary_topic_score,topic_1,topic_1_score,topic_2,topic_2_score,topic_3,topic_3_score,keyword_1,keyword_1_score,keyword_2,keyword_2_score,keyword_3,keyword_3_score,topics_json,keywords_json,fetch_source
2700,Cones as a model of intuitionistic linear logic.,lics,2020,Thomas Ehrhard,10.1145/3373718.3394758,3,10.1145/3373718.3394758,https://openalex.org/W3031132030,"Logic, Reasoning, and Knowledge",0.9988999962806702,"Logic, Reasoning, and Knowledge",0.9988999962806702,"Logic, programming, and type systems",0.9983999729156494,Advanced Algebra and Logic,0.988099992275238,Probabilistic logic,0.7517499923706055,Monotone polygon,0.6252501606941223,Tensor product,0.6029393076896667,"[{""id"": ""https://openalex.org/T11010"", ""display_name"": ""Logic, Reasoning, and Knowledge"", ""score"": 0.9988999962806702}, {""id"": ""https://openalex.org/T10126"", ""display_name"": ""Logic, programming, and type systems"", ""score"": 0.9983999729156494}, {""id"": ""https://openalex.org/T11727"", ""display_name"": ""Advanced Algebra and Logic"", ""score"": 0.988099992275238}]","[{""id"": ""https://openalex.org/keywords/probabilistic-logic"", ""display_name"": ""Probabilistic logic"", ""score"": 0.7517499923706055}, {""id"": ""https://openalex.org/keywords/monotone-polygon"", ""display_name"": ""Monotone polygon"", ""score"": 0.6252501606941223}, {""id"": ""https://openalex.org/keywords/tensor-product"", ""display_name"": ""Tensor product"", ""score"": 0.6029393076896667}]",openalex_doi
2701,Uniformisations of Regular Relations Over Bi-Infinite Words.,lics,2020,"Grzegorz Fabiański, Michał Skrzypczak, Szymon Toruńczyk",10.1145/3373718.3394782,1,10.1145/3373718.3394782,https://openalex.org/W3032742863,semigroups and automata theory,0.9980000257492065,semigroups and automata theory,0.9980000257492065,"Computability, Logic, AI Algorithms",0.9954000115394592,Advanced Topology and Set Theory,0.9725000262260437,Decidability,0.9330719709396362,Mathematics,0.6761650443077087,Domain (mathematical analysis),0.5948691368103027,"[{""id"": ""https://openalex.org/T11567"", ""display_name"": ""semigroups and automata theory"", ""score"": 0.9980000257492065}, {""id"": ""https://openalex.org/T12002"", ""display_name"": ""Computability, Logic, AI Algorithms"", ""score"": 0.9954000115394592}, {""id"": ""https://openalex.org/T11151"", ""display_name"": ""Advanced Topology and Set Theory"", ""score"": 0.9725000262260437}]","[{""id"": ""https://openalex.org/keywords/decidability"", ""display_name"": ""Decidability"", ""score"": 0.9330719709396362}, {""id"": ""https://openalex.org/keywords/mathematics"", ""display_name"": ""Mathematics"", ""score"": 0.6761650443077087}, {""id"": ""https://openalex.org/keywords/domain"", ""display_name"": ""Domain (mathematical analysis)"", ""score"": 0.5948691368103027}]",openalex_doi
2703,Lower Bounds for QBFs of Bounded Treewidth.,lics,2020,"Johannes K. Fichte, Markus Hecher, Andreas Pfandler",10.1145/3373718.3394756,2,10.1145/3373718.3394756,https://openalex.org/W3030023697,Advanced Graph Theory Research,0.9977999925613403,Advanced Graph Theory Research,0.9977999925613403,Formal Methods in Verification,0.9884999990463257,Markov Chains and Monte Carlo Methods,0.9743000268936157,Treewidth,0.8891018629074097,Parameterized complexity,0.6999430656433105,Mathematics,0.5960674285888672,"[{""id"": ""https://openalex.org/T10374"", ""display_name"": ""Advanced Graph Theory Research"", ""score"": 0.9977999925613403}, {""id"": ""https://openalex.org/T10142"", ""display_name"": ""Formal Methods in Verification"", ""score"": 0.9884999990463257}, {""id"": ""https://openalex.org/T12056"", ""display_name"": ""Markov Chains and Monte Carlo Methods"", ""score"": 0.9743000268936157}]","[{""id"": ""https://openalex.org/keywords/treewidth"", ""display_name"": ""Treewidth"", ""score"": 0.8891018629074097}, {""id"": ""https://openalex.org/keywords/parameterized-complexity"", ""display_name"": ""Parameterized complexity"", ""score"": 0.6999430656433105}, {""id"": ""https://openalex.org/keywords/mathematics"", ""display_name"": ""Mathematics"", ""score"": 0.5960674285888672}]",openalex_doi
2704,Coherence and normalisation-by-evaluation for bicategorical cartesian closed structure.,lics,2020,"Marcelo Fiore, Philip Saville",10.1145/3373718.3394769,2,10.1145/3373718.3394769,https://openalex.org/W3029012198,"Logic, programming, and type systems",0.9965000152587891,"Logic, programming, and type systems",0.9965000152587891,"Logic, Reasoning, and Knowledge",0.9908999800682068,Semantic Web and Ontologies,0.9768999814987183,Cartesian closed category,0.868209958076477,Mathematical proof,0.7687067985534668,Cartesian coordinate system,0.6876823902130127,"[{""id"": ""https://openalex.org/T10126"", ""display_name"": ""Logic, programming, and type systems"", ""score"": 0.9965000152587891}, {""id"": ""https://openalex.org/T11010"", ""display_name"": ""Logic, Reasoning, and Knowledge"", ""score"": 0.9908999800682068}, {""id"": ""https://openalex.org/T10215"", ""display_name"": ""Semantic Web and Ontologies"", ""score"": 0.9768999814987183}]","[{""id"": ""https://openalex.org/keywords/cartesian-closed-category"", ""display_name"": ""Cartesian closed category"", ""score"": 0.868209958076477}, {""id"": ""https://openalex.org/keywords/mathematical-proof"", ""display_name"": ""Mathematical proof"", ""score"": 0.7687067985534668}, {""id"": ""https://openalex.org/keywords/cartesian-coordinate-system"", ""display_name"": ""Cartesian coordinate system"", ""score"": 0.6876823902130127}]",openalex_doi
2705,Linear Dependent Type Theory for Quantum Programming Languages: Extended Abstract.,lics,2020,"Peng Fu, Kohei Kishida, Peter Selinger",10.1145/3373718.3394765,1,10.1145/3373718.3394765,https://openalex.org/W3032363873,"Logic, programming, and type systems",0.9997000098228455,"Logic, programming, and type systems",0.9997000098228455,"Computability, Logic, AI Algorithms",0.998199999332428,"Logic, Reasoning, and Knowledge",0.9973999857902527,Computer science,0.684059202671051,Type theory,0.5593976974487305,Semantics (computer science),0.5254334807395935,"[{""id"": ""https://openalex.org/T10126"", ""display_name"": ""Logic, programming, and type systems"", ""score"": 0.9997000098228455}, {""id"": ""https://openalex.org/T12002"", ""display_name"": ""Computability, Logic, AI Algorithms"", ""score"": 0.998199999332428}, {""id"": ""https://openalex.org/T11010"", ""display_name"": ""Logic, Reasoning, and Knowledge"", ""score"": 0.9973999857902527}]","[{""id"": ""https://openalex.org/keywords/computer-science"", ""display_name"": ""Computer science"", ""score"": 0.684059202671051}, {""id"": ""https://openalex.org/keywords/type-theory"", ""display_name"": ""Type theory"", ""score"": 0.5593976974487305}, {""id"": ""https://openalex.org/keywords/semantics"", ""display_name"": ""Semantics (computer science)"", ""score"": 0.5254334807395935}]",openalex_doi
2706,Bisimulation Finiteness of Pushdown Systems Is Elementary.,lics,2020,"Stefan Göller, Paweł Parys",10.1145/3373718.3394827,1,10.1145/3373718.3394827,https://openalex.org/W3025108182,Formal Methods in Verification,0.9991999864578247,Formal Methods in Verification,0.9991999864578247,semigroups and automata theory,0.991100013256073,Physical Unclonable Functions (PUFs) and Hardware Security,0.9830999970436096,Bisimulation,0.8944149017333984,Ackermann function,0.7895994186401367,Decidability,0.7432349920272827,"[{""id"": ""https://openalex.org/T10142"", ""display_name"": ""Formal Methods in Verification"", ""score"": 0.9991999864578247}, {""id"": ""https://openalex.org/T11567"", ""display_name"": ""semigroups and automata theory"", ""score"": 0.991100013256073}, {""id"": ""https://openalex.org/T12122"", ""display_name"": ""Physical Unclonable Functions (PUFs) and Hardware Security"", ""score"": 0.9830999970436096}]","[{""id"": ""https://openalex.org/keywords/bisimulation"", ""display_name"": ""Bisimulation"", ""score"": 0.8944149017333984}, {""id"": ""https://openalex.org/keywords/ackermann-function"", ""display_name"": ""Ackermann function"", ""score"": 0.7895994186401367}, {""id"": ""https://openalex.org/keywords/decidability"", ""display_name"": ""Decidability"", ""score"": 0.7432349920272827}]",openalex_doi
2708,Automatic Structures: Twenty Years Later.,lics,2020,Erich Grädel,https://www.semanticscholar.org/paper/6b5673010ce1b880da6708d7e48764e22902a0ab,1,10.1145/3373718.3394734,https://openalex.org/W3029527042,semigroups and automata theory,0.9998999834060669,semigroups and automata theory,0.9998999834060669,Advanced Algebra and Logic,0.9994999766349792,"Logic, Reasoning, and Knowledge",0.9990000128746033,Automaton,0.6788396835327148,Computer science,0.6523301005363464,Automata theory,0.42017412185668945,"[{""id"": ""https://openalex.org/T11567"", ""display_name"": ""semigroups and automata theory"", ""score"": 0.9998999834060669}, {""id"": ""https://openalex.org/T11727"", ""display_name"": ""Advanced Algebra and Logic"", ""score"": 0.9994999766349792}, {""id"": ""https://openalex.org/T11010"", ""display_name"": ""Logic, Reasoning, and Knowledge"", ""score"": 0.9990000128746033}]","[{""id"": ""https://openalex.org/keywords/automaton"", ""display_name"": ""Automaton"", ""score"": 0.6788396835327148}, {""id"": ""https://openalex.org/keywords/computer-science"", ""display_name"": ""Computer science"", ""score"": 0.6523301005363464}, {""id"": ""https://openalex.org/keywords/automata-theory"", ""display_name"": ""Automata theory"", ""score"": 0.42017412185668945}]",openalex_s2_doi
2710,Multimodal Dependent Type Theory.,lics,2020,"Daniel Gratzer, G. A. Kavvos, Andreas Nuyts, Lars Birkedal",10.46298/lmcs-17(3:11)2021,3,10.46298/lmcs-17(3:11)2021,https://openalex.org/W3109831021,"Logic, programming, and type systems",0.9988999962806702,"Logic, programming, and type systems",0.9988999962806702,Natural Language Processing Techniques,0.9919999837875366,"Logic, Reasoning, and Knowledge",0.9703999757766724,Computer science,0.6606206893920898,Type theory,0.6006367802619934,Modal,0.5885009765625,"[{""id"": ""https://openalex.org/T10126"", ""display_name"": ""Logic, programming, and type systems"", ""score"": 0.9988999962806702}, {""id"": ""https://openalex.org/T10181"", ""display_name"": ""Natural Language Processing Techniques"", ""score"": 0.9919999837875366}, {""id"": ""https://openalex.org/T11010"", ""display_name"": ""Logic, Reasoning, and Knowledge"", ""score"": 0.9703999757766724}]","[{""id"": ""https://openalex.org/keywords/computer-science"", ""display_name"": ""Computer science"", ""score"": 0.6606206893920898}, {""id"": ""https://openalex.org/keywords/type-theory"", ""display_name"": ""Type theory"", ""score"": 0.6006367802619934}, {""id"": ""https://openalex.org/keywords/modal"", ""display_name"": ""Modal"", ""score"": 0.5885009765625}]",openalex_doi
2711,Counting Bounded Tree Depth Homomorphisms.,lics,2020,Martin Grohe,10.1145/3373718.3394739,2,10.1145/3373718.3394739,https://openalex.org/W3011217690,Advanced Graph Theory Research,0.9998000264167786,Advanced Graph Theory Research,0.9998000264167786,Limits and Structures in Graph Theory,0.9994999766349792,Complexity and Algorithms in Graphs,0.9984999895095825,Homomorphism,0.9455068111419678,Mathematics,0.695730447769165,Bounded function,0.6512781381607056,"[{""id"": ""https://openalex.org/T10374"", ""display_name"": ""Advanced Graph Theory Research"", ""score"": 0.9998000264167786}, {""id"": ""https://openalex.org/T11329"", ""display_name"": ""Limits and Structures in Graph Theory"", ""score"": 0.9994999766349792}, {""id"": ""https://openalex.org/T10720"", ""display_name"": ""Complexity and Algorithms in Graphs"", ""score"": 0.9984999895095825}]","[{""id"": ""https://openalex.org/keywords/homomorphism"", ""display_name"": ""Homomorphism"", ""score"": 0.9455068111419678}, {""id"": ""https://openalex.org/keywords/mathematics"", ""display_name"": ""Mathematics"", ""score"": 0.695730447769165}, {""id"": ""https://openalex.org/keywords/bounded-function"", ""display_name"": ""Bounded function"", ""score"": 0.6512781381607056}]",openalex_doi
2713,A tier-based typed programming language characterizing Feasible Functionals.,lics,2020,"Emmanuel Hainry, Bruce M. Kapron, Jean-Yves Marion, Romain Péchoux",https://www.semanticscholar.org/paper/b3860e4e7f78ec2d951cc2a5bd5a2c676f6aee18,1,10.1145/3373718.3394768,https://openalex.org/W3028608028,"Logic, programming, and type systems",0.9990000128746033,"Logic, programming, and type systems",0.9990000128746033,Formal Methods in Verification,0.9979000091552734,"Computability, Logic, AI Algorithms",0.9922999739646912,Type inference,0.8272334337234497,Computer science,0.7158167958259583,Oracle,0.6204552054405212,"[{""id"": ""https://openalex.org/T10126"", ""display_name"": ""Logic, programming, and type systems"", ""score"": 0.9990000128746033}, {""id"": ""https://openalex.org/T10142"", ""display_name"": ""Formal Methods in Verification"", ""score"": 0.9979000091552734}, {""id"": ""https://openalex.org/T12002"", ""display_name"": ""Computability, Logic, AI Algorithms"", ""score"": 0.9922999739646912}]","[{""id"": ""https://openalex.org/keywords/type-inference"", ""display_name"": ""Type inference"", ""score"": 0.8272334337234497}, {""id"": ""https://openalex.org/keywords/computer-science"", ""display_name"": ""Computer science"", ""score"": 0.7158167958259583}, {""id"": ""https://openalex.org/keywords/oracle"", ""display_name"": ""Oracle"", ""score"": 0.6204552054405212}]",openalex_title_search
2715,A calculus of expandable stores: Continuation-and-environment-passing style translations.,lics,2020,"Hugo Herbelin, Étienne Miquey",10.1145/3373718.3394792,3,10.1145/3373718.3394792,https://openalex.org/W3022366942,"Logic, programming, and type systems",1.0,"Logic, programming, and type systems",1.0,"Logic, Reasoning, and Knowledge",0.9988999962806702,Formal Methods in Verification,0.9980000257492065,Continuation,0.7657396793365479,Computer science,0.7439555525779724,Computation,0.5394557118415833,"[{""id"": ""https://openalex.org/T10126"", ""display_name"": ""Logic, programming, and type systems"", ""score"": 1.0}, {""id"": ""https://openalex.org/T11010"", ""display_name"": ""Logic, Reasoning, and Knowledge"", ""score"": 0.9988999962806702}, {""id"": ""https://openalex.org/T10142"", ""display_name"": ""Formal Methods in Verification"", ""score"": 0.9980000257492065}]","[{""id"": ""https://openalex.org/keywords/continuation"", ""display_name"": ""Continuation"", ""score"": 0.7657396793365479}, {""id"": ""https://openalex.org/keywords/computer-science"", ""display_name"": ""Computer science"", ""score"": 0.7439555525779724}, {""id"": ""https://openalex.org/keywords/computation"", ""display_name"": ""Computation"", ""score"": 0.5394557118415833}]",openalex_doi
2716,Intermediate problems in modular circuits satisfiability.,lics,2020,"Paweł M. Idziak, Piotr Kawałek, Jacek Krzaczkowski",10.1145/3373718.3394780,2,10.1145/3373718.3394780,https://openalex.org/W3006836106,Advanced Algebra and Logic,0.9991999864578247,Advanced Algebra and Logic,0.9991999864578247,Complexity and Algorithms in Graphs,0.9990000128746033,semigroups and automata theory,0.9984999895095825,Arity,0.7149132490158081,Mathematics,0.6634867191314697,Discrete mathematics,0.5688076019287109,"[{""id"": ""https://openalex.org/T11727"", ""display_name"": ""Advanced Algebra and Logic"", ""score"": 0.9991999864578247}, {""id"": ""https://openalex.org/T10720"", ""display_name"": ""Complexity and Algorithms in Graphs"", ""score"": 0.9990000128746033}, {""id"": ""https://openalex.org/T11567"", ""display_name"": ""semigroups and automata theory"", ""score"": 0.9984999895095825}]","[{""id"": ""https://openalex.org/keywords/arity"", ""display_name"": ""Arity"", ""score"": 0.7149132490158081}, {""id"": ""https://openalex.org/keywords/mathematics"", ""display_name"": ""Mathematics"", ""score"": 0.6634867191314697}, {""id"": ""https://openalex.org/keywords/discrete-mathematics"", ""display_name"": ""Discrete mathematics"", ""score"": 0.5688076019287109}]",openalex_doi
